follow_up,population,n,events,term,HR,HR_lower_95,HR_upper_95,p,E_value
5 years,Overall,80000,45805,fraction_dose_group_Middle,1.2170075198574788,1.1922606809000722,1.2422680099384984,2.474587908043621e-78,1.7309139155485354
5 years,Overall,80000,45805,fraction_dose_group_High,1.6466496280314673,1.5220510579185023,1.7814481211978852,1.9520579610086237e-35,2.6785436969477985
5 years,Breast Cancer,18213,6663,age_at_rt,1.0186530600530015,1.016742446426913,1.0205672640125523,6.019669214442231e-83,1.1564971629458796
5 years,Breast Cancer,18213,6663,approval_to_rt_days,0.9970326281417885,0.991637747793482,1.0024568586575702,0.28303232141949797,1.0576119164676605
5 years,Breast Cancer,18213,6663,timing_group_Night,0.9209516534502018,0.8484046536507088,0.9997021401792637,0.04917396948528653,1.3911212094029293
5 years,Breast Cancer,18213,6663,timing_group_Afternoon,0.9730037612361696,0.9143776896349184,1.035388691250477,0.3880621880600943,1.1966092713727343
5 years,Breast Cancer,18213,6663,timing_group_Evening,0.9470816205181755,0.8860534494920249,1.0123131922092998,0.10963042759269025,1.298768686116383
5 years,Breast Cancer,18213,6663,sex_Male,0.9511432876530024,0.7994513755174828,1.1316179837226112,0.5720222931977448,1.2837556247185407
5 years,Breast Cancer,18213,6663,year_bin_2015-2019,0.9647777004989825,0.900715442517978,1.0333963063606806,0.30637034662204554,1.2310359668755284
5 years,Breast Cancer,18213,6663,year_bin_2020-2025,0.9413950849619018,0.8835224035074094,1.003058555699651,0.062093969740243456,1.3194083337424982
5 years,Breast Cancer,18213,6663,stage_Stage II,1.2764812166757407,1.1708239883407212,1.391673140243012,3.067326947932077e-08,1.8705545116909588
5 years,Breast Cancer,18213,6663,stage_Stage III,1.7150837874695206,1.5799564113348916,1.861768069636514,5.534789053504654e-38,2.8225261609460257
5 years,Breast Cancer,18213,6663,stage_Stage IV,2.9234614600718047,2.6893082132917887,3.1780020104366757,5.789031855137061e-140,5.294782916233614
5 years,Breast Cancer,18213,6663,stage_Recurrence,2.3771517777937032,2.0729140854003894,2.7260418627414005,2.86564065448986e-35,4.186488340424896
5 years,Breast Cancer,18213,6663,stage_Unknown,1.338179145043991,1.1806088974678368,1.5167795432267197,5.1775185887637765e-06,2.010893259052814
5 years,Breast Cancer,18213,6663,kps_group_<90,1.4611879457325425,1.3747757941880256,1.553031571969966,3.3590048409054043e-34,2.2820912695298974
5 years,Breast Cancer,18213,6663,kps_group_Not documented,1.1363000436939548,1.0714303324542827,1.2050972892854679,2.0405391417213456e-05,1.5298451435299567
5 years,Breast Cancer,18213,6663,concurrent_chemo_Yes,0.9056612294618412,0.8494615180280213,0.9655790699670953,0.0024325697970962673,1.4433058728447654
5 years,Breast Cancer,18213,6663,total_dose_group_Middle,0.9474629573692869,0.8944278778921321,1.00364275060668,0.06632151300991695,1.2973695642461096
5 years,Breast Cancer,18213,6663,total_dose_group_High,0.8405535356334639,0.7869485241024501,0.897809989632735,2.3901801698339147e-07,1.6647452204521067
5 years,Breast Cancer,18213,6663,fraction_dose_group_Middle,0.9859558535559573,0.9344224333063684,1.0403313432036705,0.6055847009660117,1.1344402465581263
5 years,Colorectal Cancer,8020,4622,age_at_rt,1.0207250471303793,1.0184228018194676,1.0230324968941586,6.432169742976412e-71,1.1661711701757727
5 years,Colorectal Cancer,8020,4622,approval_to_rt_days,1.0060854557586614,0.999522259450148,1.01269174820173,0.06923811284028047,1.0843317881356616
5 years,Colorectal Cancer,8020,4622,timing_group_Night,0.9051479132711763,0.8220741819476657,0.9966165619726541,0.04246176100587232,1.445046318385513
5 years,Colorectal Cancer,8020,4622,timing_group_Afternoon,0.9355139108478312,0.8680073553292057,1.0082705774513574,0.08108593379414072,1.340376769401388
5 years,Colorectal Cancer,8020,4622,timing_group_Evening,0.9863728208631137,0.9108491632674772,1.0681585722132876,0.7356627417582646,1.132163706970103
5 years,Colorectal Cancer,8020,4622,sex_Male,0.9280167935576066,0.8759188033419067,0.9832134734853661,0.011268793376602663,1.3666744732775324
5 years,Colorectal Cancer,8020,4622,year_bin_2015-2019,1.021452912298292,0.9400006647680847,1.1099631001857637,0.616635367856695,1.1694837865927117
5 years,Colorectal Cancer,8020,4622,year_bin_2020-2025,1.017591165616659,0.9423887179591133,1.0987947548688681,0.6561961357470053,1.1513843445325203
5 years,Colorectal Cancer,8020,4622,stage_Stage II,1.2351417436050403,1.1197073368219292,1.3624766728114386,2.4588847308950232e-05,1.7740604602874903
5 years,Colorectal Cancer,8020,4622,stage_Stage III,1.733998255785774,1.5789769274629815,1.9042393202661914,1.0535182690222272e-30,2.8621612295100194
5 years,Colorectal Cancer,8020,4622,stage_Stage IV,2.713219729419435,2.457778570264292,2.9952093281207435,4.002994872871241e-87,4.86922102132337
5 years,Colorectal Cancer,8020,4622,stage_Recurrence,2.33524290331238,1.9653701379818957,2.7747238609570584,5.4187485074685585e-22,4.101061839148796
5 years,Colorectal Cancer,8020,4622,stage_Unknown,1.4289027599938435,1.238162953538382,1.649026157407746,1.0486257637338668e-06,2.211756729469748
5 years,Colorectal Cancer,8020,4622,kps_group_<90,1.4242438019700245,1.322624496041277,1.5336706778994398,7.704577490146499e-21,2.2015639454630422
5 years,Colorectal Cancer,8020,4622,kps_group_Not documented,1.061070822402057,0.9888187272111523,1.1386023132150482,0.09946252977250371,1.3156301823771337
5 years,Colorectal Cancer,8020,4622,concurrent_chemo_Yes,0.9201068286643532,0.8536636887334814,0.991721432372047,0.029454850337071712,1.3940270425630328
5 years,Colorectal Cancer,8020,4622,total_dose_group_Middle,0.9077796596139472,0.8468514807429255,0.9730914205710305,0.0063436373310233095,1.4361172417854158
5 years,Colorectal Cancer,8020,4622,total_dose_group_High,0.7582014853546364,0.7001585670277957,0.8210561428025133,9.619668256342518e-12,1.9674587198878277
5 years,Colorectal Cancer,8020,4622,fraction_dose_group_Middle,1.0528017291432072,0.987057221505383,1.1229252537117296,0.11781883350576482,1.2885765194489562
5 years,Lung Cancer,8777,6741,age_at_rt,1.0200452066259384,1.0181175326383343,1.0219765304151451,5.715313728645548e-94,1.1630382726627748
5 years,Lung Cancer,8777,6741,approval_to_rt_days,1.005999997266308,1.0006329854705716,1.011395795656164,0.028392876029053087,1.0836916778602028
5 years,Lung Cancer,8777,6741,timing_group_Night,1.228268887908911,1.1355496004413566,1.3285588409512232,2.8331507443729087e-07,1.7577739144158195
5 years,Lung Cancer,8777,6741,timing_group_Afternoon,1.0123515877175118,0.9502535830373945,1.0785076272780934,0.7038809930643353,1.1241735418976062
5 years,Lung Cancer,8777,6741,timing_group_Evening,1.0108123102711752,0.9455565335404444,1.0805715896965429,0.7521224414213569,1.1153552025430815
5 years,Lung Cancer,8777,6741,sex_Male,1.0255629852009234,0.9763534156258817,1.07725278549878,0.3143622398219467,1.1874779363737722
5 years,Lung Cancer,8777,6741,year_bin_2015-2019,0.9851581449784538,0.9187610447737423,1.0563536363869197,0.6744690545210033,1.1387279879403984
5 years,Lung Cancer,8777,6741,year_bin_2020-2025,0.9964362387178646,0.9344891133564979,1.0624898285480935,0.9131884589736171,1.0634872615824467
5 years,Lung Cancer,8777,6741,stage_Stage II,1.2491789370738209,1.1544046649471085,1.3517339839408709,3.263247007667743e-08,1.8070938766076714
5 years,Lung Cancer,8777,6741,stage_Stage III,1.8129680414592992,1.6811005317152403,1.9551793942978322,8.571748682836225e-54,3.027004728669973
5 years,Lung Cancer,8777,6741,stage_Stage IV,2.869504900329525,2.6456628664442685,3.112285574042777,9.419268568582088e-143,5.185655472439558
5 years,Lung Cancer,8777,6741,stage_Recurrence,2.428037018488957,2.0978991253789165,2.8101273754465863,1.2324517773862325e-32,4.290112941931335
5 years,Lung Cancer,8777,6741,stage_Unknown,1.471987028043775,1.3156662076363963,1.6468810995926693,1.4852618151308945e-11,2.3055089429838507
5 years,Lung Cancer,8777,6741,kps_group_<90,1.3985508877772916,1.3128110464569818,1.4898904080532835,2.703551639327495e-25,2.1451389254027005
5 years,Lung Cancer,8777,6741,kps_group_Not documented,1.1067082514619115,1.044221699962542,1.1729340176495253,0.0006279372698241267,1.4503576402173262
5 years,Lung Cancer,8777,6741,concurrent_chemo_Yes,0.9202601811680695,0.8772456310240442,0.965383891459103,0.0006679736579944744,1.3934998215455656
5 years,Lung Cancer,8777,6741,total_dose_group_Middle,0.8677287247641762,0.7681449984079654,0.9802226680397734,0.022540287306372295,1.5715639487516497
5 years,Lung Cancer,8777,6741,total_dose_group_High,0.8097134738919833,0.7252762045705146,0.9039810015419852,0.0001722836085014877,1.7737366177449196
5 years,Lung Cancer,8777,6741,fraction_dose_group_Middle,0.9574376128690606,0.8479072706352624,1.08111678515224,0.4828711646563081,1.259932261482976
5 years,Lung Cancer,8777,6741,fraction_dose_group_High,0.8686523212729991,0.7444165980407954,1.013621750561261,0.07375160220227539,1.568428667796904
5 years,Cervical Cancer,6288,3646,age_at_rt,1.0184367657528886,1.0158702566947488,1.0210097588759983,1.0463820196771698e-45,1.1554647923909287
5 years,Cervical Cancer,6288,3646,approval_to_rt_days,0.9898759689450886,0.9828519274119306,0.9969502084359282,0.005100108170166413,1.1118749001638766
5 years,Cervical Cancer,6288,3646,timing_group_Night,0.9805762088848227,0.8775518422516768,1.0956956103741735,0.7290920866706719,1.1619385126891983
5 years,Cervical Cancer,6288,3646,timing_group_Afternoon,1.0239250656159298,0.9414762571594794,1.1135942431089803,0.580948475785726,1.1804417560379301
5 years,Cervical Cancer,6288,3646,timing_group_Evening,0.9793093252043991,0.8947700738957505,1.0718359748630057,0.64990120898483,1.1680094381665167
5 years,Cervical Cancer,6288,3646,year_bin_2015-2019,0.9841175159057068,0.8950789478196147,1.0820132542181056,0.7407313326883301,1.144198441453319
5 years,Cervical Cancer,6288,3646,year_bin_2020-2025,0.9815581373102538,0.898912876577119,1.0718017307624121,0.6782962316878474,1.1571406488748632
5 years,Cervical Cancer,6288,3646,stage_Stage II,1.2227584149467783,1.0934817396318752,1.3673188011594064,0.0004195671387502963,1.744658526439753
5 years,Cervical Cancer,6288,3646,stage_Stage III,1.680900519961026,1.5112217629873848,1.869630670497983,1.117539520906157e-21,2.7507257571115717
5 years,Cervical Cancer,6288,3646,stage_Stage IV,2.9588253325213656,2.6480325765066923,3.306095032984593,8.175881521979407e-82,5.366276685269496
5 years,Cervical Cancer,6288,3646,stage_Recurrence,2.171516318408433,1.7800675692814103,2.6490472623001002,2.0750906713488046e-14,3.7664980746381653
5 years,Cervical Cancer,6288,3646,stage_Unknown,1.1885388830737853,1.004874367212652,1.4057724255586876,0.04372275964930354,1.6619158929765643
5 years,Cervical Cancer,6288,3646,kps_group_<90,1.3374929670462001,1.2306193456870245,1.45364807011006,7.709235570430846e-12,2.0093519327911307
5 years,Cervical Cancer,6288,3646,kps_group_Not documented,1.031681145556715,0.9512752207597707,1.1188833293135936,0.4512200839178331,1.212470637896565
5 years,Cervical Cancer,6288,3646,concurrent_chemo_Yes,0.979558180391202,0.9176279527203106,1.045668046539756,0.5353742702926817,1.1668269577170722
5 years,Cervical Cancer,6288,3646,total_dose_group_Middle,0.9018495106059075,0.8341312141071838,0.9750654645512445,0.009486831282671077,1.456218326416372
5 years,Cervical Cancer,6288,3646,total_dose_group_High,0.7762030173227754,0.7087558223128885,0.8500686768750155,4.7000727424707085e-08,1.8977919757612927
5 years,Cervical Cancer,6288,3646,fraction_dose_group_Middle,1.0089631573284394,0.9377167596761392,1.0856227558498195,0.811242201086404,1.1040604523358886
5 years,Esophageal Cancer,6187,4303,age_at_rt,1.0188265308585402,1.0164091883480835,1.021249622574022,1.9423056419608877e-53,1.157321906675597
5 years,Esophageal Cancer,6187,4303,approval_to_rt_days,1.0005093511051868,0.993855693039688,1.0072075540336496,0.8810976725430081,1.0230839063330346
5 years,Esophageal Cancer,6187,4303,timing_group_Night,0.9714531696633896,0.8779236903225376,1.074946799194285,0.5749795764881829,1.2033087226666144
5 years,Esophageal Cancer,6187,4303,timing_group_Afternoon,1.0025759223472899,0.9265564121039236,1.084832468848944,0.9490143114152464,1.053394794070589
5 years,Esophageal Cancer,6187,4303,timing_group_Evening,0.9866399738459772,0.9086628802332372,1.071308687927168,0.7488235413236619,1.1306916493590757
5 years,Esophageal Cancer,6187,4303,sex_Male,1.0183392628804073,0.9499265417226744,1.0916789970340273,0.6085274871790869,1.1549979305286908
5 years,Esophageal Cancer,6187,4303,year_bin_2015-2019,1.0362085749814895,0.9495084921109593,1.1308252846459992,0.4249751880641873,1.2299084352903698
5 years,Esophageal Cancer,6187,4303,year_bin_2020-2025,1.0601853337832412,0.9778960857824573,1.1493991624577642,0.15626502287636623,1.31278701268867
5 years,Esophageal Cancer,6187,4303,stage_Stage II,1.1425581651998091,1.0352828831586005,1.260949236291746,0.008066823756599001,1.5461433429070004
5 years,Esophageal Cancer,6187,4303,stage_Stage III,1.6993210308243927,1.5457648574847347,1.8681314637343498,5.167120796185928e-28,2.789445305839716
5 years,Esophageal Cancer,6187,4303,stage_Stage IV,2.814354997431891,2.5424846141619204,3.1152967484842486,1.1619325678317812e-88,5.074053883154935
5 years,Esophageal Cancer,6187,4303,stage_Recurrence,2.228548847691638,1.8648321102439362,2.66320487472627,1.198941170775335e-18,3.8832032281760007
5 years,Esophageal Cancer,6187,4303,stage_Unknown,1.315400976528439,1.1385290697834258,1.5197501539254585,0.0001985510420762123,1.9595117996975049
5 years,Esophageal Cancer,6187,4303,kps_group_<90,1.4299003354590123,1.3228572675337955,1.5456051227337426,2.1050916260605397e-19,2.2139377286277204
5 years,Esophageal Cancer,6187,4303,kps_group_Not documented,1.1134779873894127,1.035221004589204,1.1976507652998862,0.003840823594716078,1.4689428112628369
5 years,Esophageal Cancer,6187,4303,concurrent_chemo_Yes,0.9718458349370532,0.9152599972310494,1.031930085158164,0.350793401511315,1.2016227134165982
5 years,Esophageal Cancer,6187,4303,total_dose_group_Middle,0.8351355823133066,0.7765217478079087,0.8981737379727801,1.2195060226990628e-06,1.683600873223687
5 years,Esophageal Cancer,6187,4303,total_dose_group_High,0.7929706154719998,0.729725142208044,0.8616975908208069,4.502054158843048e-08,1.834878606783008
5 years,Esophageal Cancer,6187,4303,fraction_dose_group_Middle,0.9995965759215769,0.9346509097048747,1.0690550923549051,0.9906071770541632,1.0204971126553017
5 years,Nasopharyngeal Carcinoma,5590,2777,age_at_rt,1.019698008594708,1.0167044524354028,1.022700378897059,1.1625899772095127e-38,1.1614231656322123
5 years,Nasopharyngeal Carcinoma,5590,2777,approval_to_rt_days,1.00514954519252,0.9969516666494068,1.013414834438535,0.21896423620364286,1.077094406080633
5 years,Nasopharyngeal Carcinoma,5590,2777,timing_group_Night,0.8093069177742986,0.7125058355708309,0.9192594003564809,0.0011330288564464536,1.7752031509172403
5 years,Nasopharyngeal Carcinoma,5590,2777,timing_group_Afternoon,1.037258023003298,0.9407496349604354,1.1436668868119824,0.4628538034346408,1.233844348268847
5 years,Nasopharyngeal Carcinoma,5590,2777,timing_group_Evening,0.9654944502620314,0.8699416156677157,1.0715426376875838,0.5089916557411279,1.228134138606315
5 years,Nasopharyngeal Carcinoma,5590,2777,sex_Male,1.0353130617764492,0.9554100396962135,1.1218985475866923,0.3970748166418925,1.226519950011357
5 years,Nasopharyngeal Carcinoma,5590,2777,year_bin_2015-2019,1.0394487373377181,0.9321774581408163,1.1590643692542082,0.4863029881811375,1.241945503275494
5 years,Nasopharyngeal Carcinoma,5590,2777,year_bin_2020-2025,1.0491659106520963,0.9493135306491066,1.1595211408414137,0.34691774481886717,1.27628525686097
5 years,Nasopharyngeal Carcinoma,5590,2777,stage_Stage II,1.2407864521836067,1.0891778344558452,1.4134983023149235,0.0011758541181245954,1.78738005600529
5 years,Nasopharyngeal Carcinoma,5590,2777,stage_Stage III,1.6680007649944746,1.4737814592740321,1.8878148686933849,5.483271643474115e-16,2.723569704963664
5 years,Nasopharyngeal Carcinoma,5590,2777,stage_Stage IV,3.0386454735339083,2.6744724480904485,3.452406593465062,2.772061911169354e-65,5.527565086597818
5 years,Nasopharyngeal Carcinoma,5590,2777,stage_Recurrence,2.186518616203897,1.746288232310913,2.7377288414064105,9.092415961792463e-12,3.7972156835639606
5 years,Nasopharyngeal Carcinoma,5590,2777,stage_Unknown,1.4023882544806456,1.1631821835382523,1.6907865716467931,0.0003939033370233081,2.1535903323695624
5 years,Nasopharyngeal Carcinoma,5590,2777,kps_group_<90,1.4063316755537811,1.2786367802887366,1.5467792043486295,2.2049341873730225e-12,2.162266266713707
5 years,Nasopharyngeal Carcinoma,5590,2777,kps_group_Not documented,1.0785810310127755,0.9837049908861889,1.182607642777707,0.10734470551259036,1.3697098846975422
5 years,Nasopharyngeal Carcinoma,5590,2777,concurrent_chemo_Yes,0.9348892655093511,0.8675077419802871,1.007504482633741,0.07772022750949378,1.3425847293106652
5 years,Nasopharyngeal Carcinoma,5590,2777,total_dose_group_Middle,0.8395642066031248,0.7676004531037355,0.9182746755282032,0.0001309414105197007,1.6681801824157383
5 years,Nasopharyngeal Carcinoma,5590,2777,total_dose_group_High,0.8366524677868227,0.7555285076782284,0.9264870150364962,0.000609657208174825,1.6783106590523205
5 years,Nasopharyngeal Carcinoma,5590,2777,fraction_dose_group_Middle,0.967602830530461,0.889056353185736,1.0530887432452367,0.4458000756794135,1.2195005016642604
5 years,Lymphoma,4901,3271,age_at_rt,1.016622331823729,1.0138795184156686,1.0193725652706154,5.754313487654929e-33,1.1466170768674702
5 years,Lymphoma,4901,3271,approval_to_rt_days,1.005786107632074,0.9981164997353914,1.0135146494160379,0.1396099895439045,1.082072323120876
5 years,Lymphoma,4901,3271,timing_group_Night,1.0053485524604913,0.8979722861346312,1.1255644829364688,0.9262506685312161,1.0786776699644807
5 years,Lymphoma,4901,3271,timing_group_Afternoon,1.0313735934729518,0.9428138546268846,1.1282518644513104,0.5000570241393913,1.2112565994528326
5 years,Lymphoma,4901,3271,timing_group_Evening,0.99829081374136,0.9081710719757691,1.0973533286325337,0.9717308686934306,1.0431252011781686
5 years,Lymphoma,4901,3271,sex_Male,1.0408994014325823,0.9714880485924283,1.1152700905302242,0.25493655760110706,1.2472296281811754
5 years,Lymphoma,4901,3271,year_bin_2015-2019,0.9952427361374858,0.9002025590479553,1.1003169163193451,0.9258070179592477,1.074082615639214
5 years,Lymphoma,4901,3271,year_bin_2020-2025,1.0078014374452695,0.9189829721821114,1.1052040876286018,0.8688715454661607,1.096471048200488
5 years,Lymphoma,4901,3271,stage_Stage II,1.2025893129140588,1.0701191649183666,1.3514579524846024,0.0019477491782541633,1.6961799759345917
5 years,Lymphoma,4901,3271,stage_Stage III,1.6917365297519842,1.5133259002187773,1.8911805353252322,2.323723014150619e-20,2.773510977751798
5 years,Lymphoma,4901,3271,stage_Stage IV,2.7799240557198295,2.4711640856626897,3.1272620868870304,5.773058752709855e-65,5.004346160413531
5 years,Lymphoma,4901,3271,stage_Recurrence,2.511707246660496,2.033976677322907,3.10164485328821,1.1687278571819615e-17,4.4602877675182695
5 years,Lymphoma,4901,3271,stage_Unknown,1.2587103444351362,1.0593740224795682,1.4955546365765036,0.008905674557124758,1.8293603131137326
5 years,Lymphoma,4901,3271,kps_group_<90,1.3758386380571697,1.2581889520805987,1.5044894130096824,2.638017315076127e-12,2.0949306487997714
5 years,Lymphoma,4901,3271,kps_group_Not documented,1.0259195840812996,0.9432107814026924,1.11588100322211,0.5507180430710417,1.1889883086125448
5 years,Lymphoma,4901,3271,concurrent_chemo_Yes,0.9843057937779434,0.8997949229285551,1.0767541258306876,0.729814246059163,1.1432184247520276
5 years,Lymphoma,4901,3271,total_dose_group_Middle,0.8677593723864127,0.7990854970570713,0.9423351207570226,0.0007464656004624739,1.5714598861843516
5 years,Lymphoma,4901,3271,total_dose_group_High,0.7830028285364182,0.7122721213320904,0.8607573020679583,4.104653370323985e-07,1.8720616305857964
5 years,Lymphoma,4901,3271,fraction_dose_group_Middle,1.019878249077504,0.9433389743501078,1.1026276568907634,0.6209429902404202,1.1622629177180965
5 years,Gastric Cancer,3862,2256,age_at_rt,1.0161922810735484,1.0128832809440942,1.0195120914138753,4.802628566510544e-22,1.144467263201449
5 years,Gastric Cancer,3862,2256,approval_to_rt_days,1.0019609698926921,0.9932009902706278,1.010798212066577,0.6619256711277111,1.046287206994573
5 years,Gastric Cancer,3862,2256,timing_group_Night,1.007104439845355,0.8741927701089229,1.1602239087722623,0.9219047180730613,1.0916911581341697
5 years,Gastric Cancer,3862,2256,timing_group_Afternoon,1.0128186561384118,0.9078199166657203,1.129961583118408,0.8195705936163169,1.1267615106033
5 years,Gastric Cancer,3862,2256,timing_group_Evening,0.9924236202421198,0.883381680457917,1.1149253644290336,0.8980965842485775,1.0953411223761933
5 years,Gastric Cancer,3862,2256,sex_Male,0.9614058432604533,0.8849077307047133,1.044517030853893,0.3521700263510712,1.2444837569503082
5 years,Gastric Cancer,3862,2256,year_bin_2015-2019,1.1086038007325714,0.982275301141077,1.2511791608432086,0.09487035886593544,1.4555887950279032
5 years,Gastric Cancer,3862,2256,year_bin_2020-2025,1.042800855961372,0.9307824813367758,1.16830048587938,0.46978322105834625,1.2540655459414962
5 years,Gastric Cancer,3862,2256,stage_Stage II,1.1989589712868425,1.0412486361254596,1.3805565404418927,0.011679024069225696,1.687368270484105
5 years,Gastric Cancer,3862,2256,stage_Stage III,1.7563106344375607,1.5371756047579064,2.0066848804332102,1.199781999739273e-16,2.908836734012276
5 years,Gastric Cancer,3862,2256,stage_Stage IV,2.828659920815879,2.4618433332133547,3.2501324676848,9.596137052399947e-49,5.103007525474019
5 years,Gastric Cancer,3862,2256,stage_Recurrence,2.158661085503831,1.7010482367486208,2.7393800959903065,2.44576421890256e-10,3.7401656212433743
5 years,Gastric Cancer,3862,2256,stage_Unknown,1.4217866395574073,1.165429683794746,1.7345338603714207,0.0005222297266612864,2.196183571929003
5 years,Gastric Cancer,3862,2256,kps_group_<90,1.5810179401890463,1.4230522183763112,1.756518625895299,1.476872813952059e-17,2.539454055436468
5 years,Gastric Cancer,3862,2256,kps_group_Not documented,1.1979616625243419,1.0835491913982618,1.3244550005396156,0.0004207249739339801,1.6849426501960818
5 years,Gastric Cancer,3862,2256,concurrent_chemo_Yes,1.0068814820083822,0.905550368836362,1.1195515497543762,0.899161757165281,1.090121116816651
5 years,Gastric Cancer,3862,2256,total_dose_group_Middle,0.9097977942270832,0.8241584894994549,1.0043359826132245,0.06090483248882701,1.4292591483430646
5 years,Gastric Cancer,3862,2256,total_dose_group_High,0.7650962861087889,0.6809167294047846,0.8596826920806572,6.7244286810325215e-06,1.9404991123136055
5 years,Gastric Cancer,3862,2256,fraction_dose_group_Middle,0.99125606831719,0.9026135810886603,1.0886038206854078,0.854211610260184,1.1031549036367236
5 years,Other Head and Neck Cancer,3920,2287,age_at_rt,1.0186649048351055,1.0153934299363707,1.0219469200305347,1.891098331521499e-29,1.1565535682835888
5 years,Other Head and Neck Cancer,3920,2287,approval_to_rt_days,1.0005246869204543,0.9916553531651361,1.009473347713147,0.9080789248110117,1.023436740883789
5 years,Other Head and Neck Cancer,3920,2287,timing_group_Night,0.8513094970953126,0.7387309892110095,0.9810443455454719,0.02612110429987902,1.6276149626538787
5 years,Other Head and Neck Cancer,3920,2287,timing_group_Afternoon,0.9192745422903503,0.8260989513209738,1.0229593957864618,0.12267132704619205,1.3968865657754304
5 years,Other Head and Neck Cancer,3920,2287,timing_group_Evening,0.9277535532943172,0.8274053411000509,1.0402720563851804,0.19915807280695974,1.367590549041799
5 years,Other Head and Neck Cancer,3920,2287,sex_Male,1.0077749512156924,0.9281473875006792,1.0942339179907978,0.853682550772659,1.09629275214917
5 years,Other Head and Neck Cancer,3920,2287,year_bin_2015-2019,0.8932052183647883,0.7918180629548203,1.0075743399145103,0.06617830556109991,1.485430986543453
5 years,Other Head and Neck Cancer,3920,2287,year_bin_2020-2025,0.9315984274740027,0.8358841675313098,1.0382726025726843,0.20021099882759838,1.3541638819287085
5 years,Other Head and Neck Cancer,3920,2287,stage_Stage II,1.2721331216671787,1.104185930957398,1.4656251577481105,0.0008625346565265658,1.8605118751716727
5 years,Other Head and Neck Cancer,3920,2287,stage_Stage III,1.6836264145760749,1.4720755134064363,1.9255791418600032,2.870642021034113e-14,2.7564598076442692
5 years,Other Head and Neck Cancer,3920,2287,stage_Stage IV,2.772839686214637,2.40990241291459,3.190436211957676,4.55611479336458e-46,4.990000086193008
5 years,Other Head and Neck Cancer,3920,2287,stage_Recurrence,1.9815357191126863,1.5355184953039493,2.5571061619431683,1.470231998962195e-07,3.376149675376836
5 years,Other Head and Neck Cancer,3920,2287,stage_Unknown,1.4623951464306928,1.1844098272034183,1.8056246370005422,0.0004103669986961007,2.2847116413846456
5 years,Other Head and Neck Cancer,3920,2287,kps_group_<90,1.4298095070147945,1.2858407280267896,1.5898977080054792,4.028753309735961e-11,2.213739171803094
5 years,Other Head and Neck Cancer,3920,2287,kps_group_Not documented,1.1030553253107689,0.9986663950663494,1.2183558560770524,0.053155516943203356,1.4402136343966896
5 years,Other Head and Neck Cancer,3920,2287,concurrent_chemo_Yes,1.0095229153919576,0.908554216241433,1.1217123848893782,0.8600730364667638,1.1075718894279973
